"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"cynS","","cyanase monomer","43","63","63","162","40.56603773584906","72.0","1.7551020408163265","0.02378397296131305","1.0","0.22121996379247846","12","7","7","0.7744140625000003","0.7744140625000003"
"group_4404","","hypothetical protein","28","35","78","190","26.41509433962264","84.44444444444444","1.9487179487179487","0.024112377277806442","1.0","0.22415388200966022","18","10","13","0.09625244140624999","0.8145294189453123"
"group_21910","","hypothetical protein","28","35","78","190","26.41509433962264","84.44444444444444","1.9487179487179487","0.024112377277806442","1.0","0.22415388200966022","9","4","5","1.0","1.0"
"hsdM_3","","host modification; DNA methylase M","28","35","78","190","26.41509433962264","84.44444444444444","1.9487179487179487","0.024112377277806442","1.0","0.22415388200966022","13","9","7","0.26684570312499983","0.9999999999999999"
"group_14435","","hypothetical protein","80","141","26","84","75.47169811320755","37.333333333333336","1.8330605564648117","0.02430622169770571","1.0","0.22591539331616214","18","10","11","0.48068237304687483","0.8145294189453123"
"rfbX","","O-antigen flippase","16","15","90","210","15.09433962264151","93.33333333333333","2.488888888888889","0.024380625536574767","1.0","0.22620141928126677","7","4","4","0.9999999999999998","0.9999999999999998"
"group_31310","","hypothetical protein","16","15","90","210","15.09433962264151","93.33333333333333","2.488888888888889","0.024380625536574767","1.0","0.22620141928126677","7","4","4","0.9999999999999998","0.9999999999999998"
"wcaJ","","putative colanic acid biosynthsis UDP-glucose lipid carrier transferase","90","210","16","15","84.90566037735849","6.666666666666667","0.4017857142857143","0.024380625536574767","1.0","0.22620141928126677","10","7","4","0.3437499999999999","0.7539062500000002"
"group_31311","","hypothetical protein","16","15","90","210","15.09433962264151","93.33333333333333","2.488888888888889","0.024380625536574767","1.0","0.22620141928126677","7","4","4","0.9999999999999998","0.9999999999999998"
"group_22084","parD1","hypothetical protein","16","15","90","210","15.09433962264151","93.33333333333333","2.488888888888889","0.024380625536574767","1.0","0.22620141928126677","14","9","8","0.4239501953124999","0.7905273437500004"
"rffE_2","","UDP-N-acetylglucosamine-2-epimerase","16","15","90","210","15.09433962264151","93.33333333333333","2.488888888888889","0.024380625536574767","1.0","0.22620141928126677","7","4","4","0.9999999999999998","0.9999999999999998"
"group_25746","","hypothetical protein","16","15","90","210","15.09433962264151","93.33333333333333","2.488888888888889","0.024380625536574767","1.0","0.22620141928126677","9","3","6","0.5078125","0.5078125"
"dinI_3","","DNA damage-inducible protein I","16","15","90","210","15.09433962264151","93.33333333333333","2.488888888888889","0.024380625536574767","1.0","0.22620141928126677","10","4","6","0.7539062500000002","0.7539062500000002"
"group_23881","","hypothetical protein","16","15","90","210","15.09433962264151","93.33333333333333","2.488888888888889","0.024380625536574767","1.0","0.22620141928126677","7","4","4","0.9999999999999998","0.9999999999999998"
"epsE","","Putative glycosyltransferase EpsE","16","15","90","210","15.09433962264151","93.33333333333333","2.488888888888889","0.024380625536574767","1.0","0.22620141928126677","7","4","4","0.9999999999999998","0.9999999999999998"
"group_1322","yehQ","putative protein","16","59","90","166","15.09433962264151","73.77777777777777","0.5001883239171375","0.024784675338505403","1.0","0.2299090164474526","16","6","11","0.21011352539062492","0.45449829101562506"
"yjiM","","hypothetical protein","67","112","39","113","63.20754716981132","50.22222222222222","1.7332875457875458","0.02487315005996251","1.0","0.23068845525201367","17","10","10","0.629058837890625","0.629058837890625"
"group_12822","","hypothetical protein","58","93","48","132","54.71698113207547","58.666666666666664","1.7150537634408602","0.024946370489030745","1.0","0.23132616311997833","7","2","6","0.125","0.4531249999999996"
"group_52257","deoD","purine nucleoside phosphorylase deoD-type","40","115","66","110","37.735849056603776","48.888888888888886","0.5797101449275363","0.025178885617159037","1.0","0.23339877075301452","14","7","7","1.0","1.0"
"group_10215","","hypothetical protein","40","115","66","110","37.735849056603776","48.888888888888886","0.5797101449275363","0.025178885617159037","1.0","0.23339877075301452","14","7","7","1.0","1.0"
"ddpA","","YddS","60","157","46","68","56.60377358490566","30.22222222222222","0.5649404597064525","0.02535205330085634","1.0","0.23475213491389477","4","3","2","0.625","1.0"
"yiaM_2","","2,3-diketo-L-gulonate:Na+ symporter - membrane subunit","60","157","46","68","56.60377358490566","30.22222222222222","0.5649404597064525","0.02535205330085634","1.0","0.23475213491389477","7","4","4","0.9999999999999998","0.9999999999999998"
"group_21942","","hypothetical protein","60","157","46","68","56.60377358490566","30.22222222222222","0.5649404597064525","0.02535205330085634","1.0","0.23475213491389477","6","4","3","0.6875000000000002","1.0"
"ybeM_2","","hypothetical protein","60","157","46","68","56.60377358490566","30.22222222222222","0.5649404597064525","0.02535205330085634","1.0","0.23475213491389477","6","4","3","0.6875000000000002","1.0"
"ykgF","","putative amino acid dehydrogenase with NAD(P)-binding domain and ferridoxin-like domain protein","60","157","46","68","56.60377358490566","30.22222222222222","0.5649404597064525","0.02535205330085634","1.0","0.23475213491389477","11","6","7","0.548828125","0.9999999999999997"
"abgT","","p-aminobenzoyl glutamate:H+ symporter","46","68","60","157","43.39622641509434","69.77777777777779","1.7700980392156862","0.02535205330085634","1.0","0.23475213491389477","6","2","4","0.6875000000000002","0.6875000000000002"
"group_6575","","hypothetical protein","33","44","73","181","31.132075471698112","80.44444444444444","1.8595890410958904","0.025448610406281096","1.0","0.23541413445012063","17","11","11","0.33230590820312506","0.33230590820312506"
"group_25896","traY","Relaxosome protein TraY","33","44","73","181","31.132075471698112","80.44444444444444","1.8595890410958904","0.025448610406281096","1.0","0.23541413445012063","21","10","13","0.38331031799316395","1.0"
"ybcH","","putative protein","61","158","45","67","57.54716981132076","29.777777777777775","0.5748241912798875","0.025459871768961834","1.0","0.23541413445012063","3","2","2","1.0","1.0"
"yaiU_1","","putative protein","61","158","45","67","57.54716981132076","29.777777777777775","0.5748241912798875","0.025459871768961834","1.0","0.23541413445012063","12","7","6","0.7744140625000003","1.0"
"group_12636","ybeM_2","hypothetical protein","45","67","61","158","42.45283018867924","70.22222222222221","1.7396623440176169","0.025459871768961834","1.0","0.23541413445012063","8","4","5","0.7265625000000002","1.0"
"group_4344","dosP","c-di-GMP phosphodiesterase, heme-regulated","45","67","61","158","42.45283018867924","70.22222222222221","1.7396623440176169","0.025459871768961834","1.0","0.23541413445012063","3","2","2","1.0","1.0"
"glvC","","PTS permease - unknown specificity","45","67","61","158","42.45283018867924","70.22222222222221","1.7396623440176169","0.025459871768961834","1.0","0.23541413445012063","2","2","2","0.5","0.5"
"glvG","","putative phospho-glucosidase, truncated","45","67","61","158","42.45283018867924","70.22222222222221","1.7396623440176169","0.025459871768961834","1.0","0.23541413445012063","2","2","2","0.5","0.5"
"group_2415","mglA","galactose ABC transporter - ATP binding subunit","18","19","88","206","16.9811320754717","91.55555555555556","2.2177033492822966","0.02551046075543835","1.0","0.23579779601813178","17","7","11","0.33230590820312506","0.629058837890625"
"group_18775","galS","GalS DNA-binding transcriptional dual regulator","18","19","88","206","16.9811320754717","91.55555555555556","2.2177033492822966","0.02551046075543835","1.0","0.23579779601813178","17","7","11","0.33230590820312506","0.629058837890625"
"yciQ","","putative inner membrane protein","100","193","6","32","94.33962264150944","14.222222222222221","2.763385146804836","0.025813856189598264","1.0","0.23745295514543333","10","7","5","0.3437499999999999","1.0"
"group_26539","","hypothetical protein","6","32","100","193","5.660377358490567","85.77777777777777","0.361875","0.025813856189598264","1.0","0.23745295514543333","15","6","10","0.30175781250000017","0.6072387695312501"
"group_13668","intD","DLP12 prophage; predicted integrase","6","32","100","193","5.660377358490567","85.77777777777777","0.361875","0.025813856189598264","1.0","0.23745295514543333","11","4","7","0.548828125","0.548828125"
"group_799","","hypothetical protein","6","32","100","193","5.660377358490567","85.77777777777777","0.361875","0.025813856189598264","1.0","0.23745295514543333","11","5","7","0.548828125","0.9999999999999997"
"pagN","","Outer membrane protein PagN","6","32","100","193","5.660377358490567","85.77777777777777","0.361875","0.025813856189598264","1.0","0.23745295514543333","9","3","6","0.5078125","0.5078125"
"group_3502","","hypothetical protein","3","22","103","203","2.8301886792452833","90.22222222222223","0.2687555163283319","0.0258378323720651","1.0","0.23745295514543333","8","3","7","0.0703125","0.7265625000000002"
"group_9760","kilR","Rac prophage; inhibitor of FtsZ, killing protein","3","22","103","203","2.8301886792452833","90.22222222222223","0.2687555163283319","0.0258378323720651","1.0","0.23745295514543333","8","3","5","0.7265625000000002","0.7265625000000002"
"group_14524","papG","Fimbrial adhesin PapG","3","22","103","203","2.8301886792452833","90.22222222222223","0.2687555163283319","0.0258378323720651","1.0","0.23745295514543333","5","2","4","0.375","1.0"
"group_30951","","hypothetical protein","3","22","103","203","2.8301886792452833","90.22222222222223","0.2687555163283319","0.0258378323720651","1.0","0.23745295514543333","11","2","9","0.06542968749999997","0.06542968749999997"
"group_726","","hypothetical protein","3","22","103","203","2.8301886792452833","90.22222222222223","0.2687555163283319","0.0258378323720651","1.0","0.23745295514543333","16","3","14","0.004180908203124999","0.021270751953125"
"group_27078","yadC","putative fimbrial-like adhesin protein","3","22","103","203","2.8301886792452833","90.22222222222223","0.2687555163283319","0.0258378323720651","1.0","0.23745295514543333","4","2","3","0.625","1.0"
"ydbH","","putative protein","103","203","3","22","97.16981132075472","9.777777777777779","3.7208538587848934","0.0258378323720651","1.0","0.23745295514543333","12","12","1","0.00048828125","0.006347656250000001"
"group_27167","ymfA","putative inner membrane protein","3","22","103","203","2.8301886792452833","90.22222222222223","0.2687555163283319","0.0258378323720651","1.0","0.23745295514543333","4","2","3","0.625","1.0"
"ynjD","","YnjC/YnjD ABC transporter","103","203","3","22","97.16981132075472","9.777777777777779","3.7208538587848934","0.0258378323720651","1.0","0.23745295514543333","6","4","3","0.6875000000000002","1.0"
"group_5213","","hypothetical protein","1","15","105","210","0.9433962264150944","93.33333333333333","0.13333333333333333","0.025849830819574225","1.0","0.23745295514543333","4","1","3","0.625","0.625"
"group_6560","","hypothetical protein","1","15","105","210","0.9433962264150944","93.33333333333333","0.13333333333333333","0.025849830819574225","1.0","0.23745295514543333","7","1","6","0.125","0.125"
"group_1718","shlB","hypothetical protein","1","15","105","210","0.9433962264150944","93.33333333333333","0.13333333333333333","0.025849830819574225","1.0","0.23745295514543333","4","1","3","0.625","0.625"
"lhr_1","","member of ATP-dependent helicase superfamily II","1","15","105","210","0.9433962264150944","93.33333333333333","0.13333333333333333","0.025849830819574225","1.0","0.23745295514543333","6","1","5","0.21875000000000003","0.21875000000000003"
"group_23144","","hypothetical protein","1","15","105","210","0.9433962264150944","93.33333333333333","0.13333333333333333","0.025849830819574225","1.0","0.23745295514543333","2","1","1","1.0","1.0"
"group_28331","ycjY_1","putative hydrolase","1","15","105","210","0.9433962264150944","93.33333333333333","0.13333333333333333","0.025849830819574225","1.0","0.23745295514543333","5","1","5","0.0625","0.375"
"cdiA4_3","","hypothetical protein","1","15","105","210","0.9433962264150944","93.33333333333333","0.13333333333333333","0.025849830819574225","1.0","0.23745295514543333","4","1","3","0.625","0.625"
"group_3542","","hypothetical protein","1","15","105","210","0.9433962264150944","93.33333333333333","0.13333333333333333","0.025849830819574225","1.0","0.23745295514543333","10","1","9","0.021484374999999997","0.021484374999999997"
"group_4961","","hypothetical protein","1","15","105","210","0.9433962264150944","93.33333333333333","0.13333333333333333","0.025849830819574225","1.0","0.23745295514543333","10","1","9","0.021484374999999997","0.021484374999999997"
"group_23594","","hypothetical protein","1","15","105","210","0.9433962264150944","93.33333333333333","0.13333333333333333","0.025849830819574225","1.0","0.23745295514543333","3","1","2","1.0","1.0"
"group_4619","","hypothetical protein","1","15","105","210","0.9433962264150944","93.33333333333333","0.13333333333333333","0.025849830819574225","1.0","0.23745295514543333","5","1","4","0.375","0.375"
"group_52608","","hypothetical protein","1","15","105","210","0.9433962264150944","93.33333333333333","0.13333333333333333","0.025849830819574225","1.0","0.23745295514543333","9","1","9","0.00390625","0.0390625"
"group_28895","","hypothetical protein","1","15","105","210","0.9433962264150944","93.33333333333333","0.13333333333333333","0.025849830819574225","1.0","0.23745295514543333","4","1","3","0.625","0.625"
"group_5230","prsF","Minor fimbrial protein PrsF","1","15","105","210","0.9433962264150944","93.33333333333333","0.13333333333333333","0.025849830819574225","1.0","0.23745295514543333","4","1","3","0.625","0.625"
"ybfL_1","","putative transposase; receptor protein","1","15","105","210","0.9433962264150944","93.33333333333333","0.13333333333333333","0.025849830819574225","1.0","0.23745295514543333","3","1","2","1.0","1.0"
"group_601","","hypothetical protein","1","15","105","210","0.9433962264150944","93.33333333333333","0.13333333333333333","0.025849830819574225","1.0","0.23745295514543333","5","1","4","0.375","0.375"
"group_30465","","hypothetical protein","1","15","105","210","0.9433962264150944","93.33333333333333","0.13333333333333333","0.025849830819574225","1.0","0.23745295514543333","3","1","2","1.0","1.0"
"group_6460","insI-2_2","transposase of IS30","1","15","105","210","0.9433962264150944","93.33333333333333","0.13333333333333333","0.025849830819574225","1.0","0.23745295514543333","9","1","8","0.0390625","0.0390625"
"group_14459","","hypothetical protein","1","15","105","210","0.9433962264150944","93.33333333333333","0.13333333333333333","0.025849830819574225","1.0","0.23745295514543333","4","1","3","0.625","0.625"
"lpoA_2","","outer membrane lipoprotein - activator of PBP1A activity","1","15","105","210","0.9433962264150944","93.33333333333333","0.13333333333333333","0.025849830819574225","1.0","0.23745295514543333","7","1","6","0.125","0.125"
"group_6474","dinD","DNA-damage-inducible protein","1","15","105","210","0.9433962264150944","93.33333333333333","0.13333333333333333","0.025849830819574225","1.0","0.23745295514543333","4","1","3","0.625","0.625"
"rihB","","ribonucleoside hydrolase 2 (pyrimidine-specific)","67","170","39","55","63.20754716981132","24.444444444444443","0.5558069381598794","0.026080926259904963","1.0","0.2395333254109429","11","6","5","0.9999999999999997","0.9999999999999997"
"ybiP_2","","putative hydrolase, inner membrane","25","30","81","195","23.58490566037736","86.66666666666667","2.006172839506173","0.02614163882502402","1.0","0.2400058907177918","9","5","5","1.0","1.0"
"group_999","","hypothetical protein","25","30","81","195","23.58490566037736","86.66666666666667","2.006172839506173","0.02614163882502402","1.0","0.2400058907177918","17","10","11","0.33230590820312506","0.629058837890625"
"group_14166","plsB","glycerol-3-phosphate acyltransferase","47","70","59","155","44.339622641509436","68.88888888888889","1.7639225181598064","0.02625123463188097","1.0","0.2407141175489667","5","4","4","0.375","0.375"
"mngR","","MngR DNA-binding transcriptional repressor","59","155","47","70","55.660377358490564","31.11111111111111","0.5669183253260124","0.026251234631880973","1.0","0.2407141175489667","9","2","8","0.0390625","0.17968750000000003"
"gatB_1","","galactitol PTS permease - GatB subunit","59","155","47","70","55.660377358490564","31.11111111111111","0.5669183253260124","0.026251234631880973","1.0","0.2407141175489667","9","2","8","0.0390625","0.17968750000000003"
"group_27738","kbaY_1","tagatose-1,6-bisphosphate aldolase 1","59","155","47","70","55.660377358490564","31.11111111111111","0.5669183253260124","0.026251234631880973","1.0","0.2407141175489667","9","2","8","0.0390625","0.17968750000000003"
"yfcG","","disulfide bond reductase","59","155","47","70","55.660377358490564","31.11111111111111","0.5669183253260124","0.026251234631880973","1.0","0.2407141175489667","8","4","5","0.7265625000000002","1.0"
"yohK_2","","putative seritonin transporter","60","156","46","69","56.60377358490566","30.666666666666664","0.5769230769230769","0.02625592313124519","1.0","0.2407141175489667","5","2","3","1.0","1.0"
"oxyR_1","","OxyR DNA-binding transcriptional dual regulator","60","156","46","69","56.60377358490566","30.666666666666664","0.5769230769230769","0.02625592313124519","1.0","0.2407141175489667","5","2","3","1.0","1.0"
"group_26374","","hypothetical protein","60","156","46","69","56.60377358490566","30.666666666666664","0.5769230769230769","0.02625592313124519","1.0","0.2407141175489667","5","2","3","1.0","1.0"
"group_19892","","hypothetical protein","3","23","103","202","2.8301886792452833","89.77777777777777","0.25580413676656816","0.026400706029200995","1.0","0.2418276685660646","5","1","4","0.375","0.375"
"group_27749","","hypothetical protein","3","23","103","202","2.8301886792452833","89.77777777777777","0.25580413676656816","0.026400706029200995","1.0","0.2418276685660646","5","1","4","0.375","0.375"
"group_20052","","hypothetical protein","3","23","103","202","2.8301886792452833","89.77777777777777","0.25580413676656816","0.026400706029200995","1.0","0.2418276685660646","9","3","6","0.5078125","0.5078125"
"group_19039","","hypothetical protein","3","23","103","202","2.8301886792452833","89.77777777777777","0.25580413676656816","0.026400706029200995","1.0","0.2418276685660646","4","2","3","0.625","1.0"
"group_17640","","hypothetical protein","3","23","103","202","2.8301886792452833","89.77777777777777","0.25580413676656816","0.026400706029200995","1.0","0.2418276685660646","6","3","4","0.6875000000000002","1.0"
"group_9894","yggF","fructose-1,6-bisphosphatase","21","24","85","201","19.81132075471698","89.33333333333333","2.0691176470588237","0.026547521643782494","1.0","0.24312952828509155","13","8","9","0.26684570312499983","0.5810546875"
"mleN","","Malate-2H(+)/Na(+)-lactate antiporter","29","37","77","188","27.358490566037734","83.55555555555556","1.9136539136539137","0.02660850073974233","1.0","0.24360192845699116","15","6","9","0.6072387695312501","0.6072387695312501"
"group_26225","malY_3","bifunctional beta-cystathionase, PLP-dependent and regulator of maltose regulon","29","37","77","188","27.358490566037734","83.55555555555556","1.9136539136539137","0.02660850073974233","1.0","0.24360192845699116","15","6","9","0.6072387695312501","0.6072387695312501"
"group_7682","nepI","purine ribonucleoside efflux transporter","17","62","89","163","16.037735849056602","72.44444444444444","0.5021747009786155","0.026625002724113944","1.0","0.2437099693205663","6","3","4","0.6875000000000002","1.0"
"lomR_2","","Rac prophage; predicted protein, C-ter fragment","22","25","84","200","20.754716981132077","88.88888888888889","2.0952380952380953","0.02732074093643518","1.0","0.24972011035799702","14","7","8","0.7905273437500004","1.0"
"group_9729","yahL","putative protein","22","25","84","200","20.754716981132077","88.88888888888889","2.0952380952380953","0.02732074093643518","1.0","0.24972011035799702","13","5","9","0.26684570312499983","0.5810546875"
"group_18471","yjjQ","putative DNA-binding transcriptional regulator","2","19","104","206","1.8867924528301887","91.55555555555556","0.20850202429149797","0.027334586291477156","1.0","0.24972011035799702","12","2","11","0.006347656250000001","0.038574218750000014"
"group_23752","","hypothetical protein","2","19","104","206","1.8867924528301887","91.55555555555556","0.20850202429149797","0.027334586291477156","1.0","0.24972011035799702","9","2","8","0.0390625","0.17968750000000003"
"group_11898","","hypothetical protein","104","206","2","19","98.11320754716981","8.444444444444445","4.796116504854369","0.027334586291477156","1.0","0.24972011035799702","6","4","2","0.6875000000000002","0.6875000000000002"
"group_6728","ybgD_2","putative fimbrial-like adhesin protein","2","19","104","206","1.8867924528301887","91.55555555555556","0.20850202429149797","0.027334586291477156","1.0","0.24972011035799702","6","2","4","0.6875000000000002","0.6875000000000002"
"hyfR_1","","HyfR DNA-binding transcriptional activator","104","206","2","19","98.11320754716981","8.444444444444445","4.796116504854369","0.027334586291477156","1.0","0.24972011035799702","10","8","2","0.10937500000000003","0.10937500000000003"
"fryA","","fused predicted PTS system enzymes: Hpr component, enzyme I component, enzyme IIA component","104","206","2","19","98.11320754716981","8.444444444444445","4.796116504854369","0.027334586291477156","1.0","0.24972011035799702","12","11","2","0.006347656250000001","0.038574218750000014"
"group_16726","ydeS_1","putative fimbrial-like adhesin protein","2","19","104","206","1.8867924528301887","91.55555555555556","0.20850202429149797","0.027334586291477156","1.0","0.24972011035799702","6","2","4","0.6875000000000002","0.6875000000000002"
"group_10875","ydfX","Qin prophage; predicted protein","2","19","104","206","1.8867924528301887","91.55555555555556","0.20850202429149797","0.027334586291477156","1.0","0.24972011035799702","8","2","7","0.0703125","0.2890624999999999"
"group_10690","yecC","putative transporter subunit: ATP-binding component of ABC superfamily protein","2","19","104","206","1.8867924528301887","91.55555555555556","0.20850202429149797","0.027334586291477156","1.0","0.24972011035799702","10","2","9","0.021484374999999997","0.10937500000000003"
"group_903","yeeW_2","CP4-44 prophage; predicted protein","2","18","104","207","1.8867924528301887","92.0","0.22115384615384615","0.0277148017128438","1.0","0.2524374375970462","2","1","1","1.0","1.0"
"yohF_1","","putative oxidoreductase with NAD(P)-binding Rossmann-fold domain protein","2","18","104","207","1.8867924528301887","92.0","0.22115384615384615","0.0277148017128438","1.0","0.2524374375970462","5","2","3","1.0","1.0"
"group_11498","dusC","tRNA-dihydrouridine synthase C","2","18","104","207","1.8867924528301887","92.0","0.22115384615384615","0.0277148017128438","1.0","0.2524374375970462","5","2","3","1.0","1.0"
"group_21839","","hypothetical protein","2","18","104","207","1.8867924528301887","92.0","0.22115384615384615","0.0277148017128438","1.0","0.2524374375970462","6","2","5","0.21875000000000003","0.6875000000000002"
"group_10572","insF-1_3","hypothetical protein","2","18","104","207","1.8867924528301887","92.0","0.22115384615384615","0.0277148017128438","1.0","0.2524374375970462","6","2","5","0.21875000000000003","0.6875000000000002"
"group_22815","","hypothetical protein","2","18","104","207","1.8867924528301887","92.0","0.22115384615384615","0.0277148017128438","1.0","0.2524374375970462","7","2","6","0.125","0.4531249999999996"
"liaS","","Sensor histidine kinase LiaS","2","18","104","207","1.8867924528301887","92.0","0.22115384615384615","0.0277148017128438","1.0","0.2524374375970462","7","2","5","0.4531249999999996","0.4531249999999996"
"group_26153","","hypothetical protein","2","18","104","207","1.8867924528301887","92.0","0.22115384615384615","0.0277148017128438","1.0","0.2524374375970462","5","2","4","0.375","1.0"
"group_25867","","hypothetical protein","2","18","104","207","1.8867924528301887","92.0","0.22115384615384615","0.0277148017128438","1.0","0.2524374375970462","2","1","1","1.0","1.0"
"group_13015","","hypothetical protein","2","18","104","207","1.8867924528301887","92.0","0.22115384615384615","0.0277148017128438","1.0","0.2524374375970462","9","2","8","0.0390625","0.17968750000000003"
"group_2593","aarA","hypothetical protein","2","18","104","207","1.8867924528301887","92.0","0.22115384615384615","0.0277148017128438","1.0","0.2524374375970462","6","1","6","0.03125","0.21875000000000003"
"group_15691","fecI","RNA polymerase, sigma 19 factor","2","18","104","207","1.8867924528301887","92.0","0.22115384615384615","0.0277148017128438","1.0","0.2524374375970462","6","2","4","0.6875000000000002","0.6875000000000002"
"group_1338","","hypothetical protein","2","18","104","207","1.8867924528301887","92.0","0.22115384615384615","0.0277148017128438","1.0","0.2524374375970462","8","1","8","0.0078125","0.0703125"
"group_16713","ydeS_2","putative fimbrial-like adhesin protein","2","18","104","207","1.8867924528301887","92.0","0.22115384615384615","0.0277148017128438","1.0","0.2524374375970462","5","2","3","1.0","1.0"
"yoaG","","putative protein","104","207","2","18","98.11320754716981","8.0","4.521739130434782","0.027714801712843802","1.0","0.2524374375970462","4","2","2","1.0","1.0"
"yjjQ","","putative DNA-binding transcriptional regulator","104","207","2","18","98.11320754716981","8.0","4.521739130434782","0.027714801712843802","1.0","0.2524374375970462","12","11","2","0.006347656250000001","0.038574218750000014"
"mdtB","","MdtABC-TolC multidrug efflux transport system - membrane subunit","104","207","2","18","98.11320754716981","8.0","4.521739130434782","0.027714801712843802","1.0","0.2524374375970462","12","11","1","0.006347656250000001","0.006347656250000001"
"yjgB_2","","putative alcohol dehydrogenase, Zn-dependent and NAD(P)-binding","16","16","90","209","15.09433962264151","92.88888888888889","2.3222222222222224","0.02805096285803844","1.0","0.25522348265558903","16","9","7","0.8036193847656252","0.8036193847656252"
"group_21131","","hypothetical protein","16","16","90","209","15.09433962264151","92.88888888888889","2.3222222222222224","0.02805096285803844","1.0","0.25522348265558903","13","7","6","0.9999999999999999","0.9999999999999999"
"group_25691","","hypothetical protein","16","16","90","209","15.09433962264151","92.88888888888889","2.3222222222222224","0.02805096285803844","1.0","0.25522348265558903","13","7","6","0.9999999999999999","0.9999999999999999"
"group_7170","rutB_1","peroxyureidoacrylate / ureidoacrylate amido hydrolase","49","75","57","150","46.22641509433962","66.66666666666666","1.719298245614035","0.028457605947108208","1.0","0.25522348265558903","22","12","14","0.2862787246704102","0.831811904907225"
"group_6559","","hypothetical protein","49","75","57","150","46.22641509433962","66.66666666666666","1.719298245614035","0.028457605947108208","1.0","0.25522348265558903","23","17","10","0.03468966484069824","0.6776394844055175"
"yaiO","","outer membrane protein","49","75","57","150","46.22641509433962","66.66666666666666","1.719298245614035","0.028457605947108208","1.0","0.25522348265558903","7","5","2","0.4531249999999996","0.4531249999999996"
"uxuR_2","","UxuR DNA-binding transcriptional repressor","96","218","10","7","90.56603773584906","3.111111111111111","0.30825688073394497","0.02893039228952617","1.0","0.25522348265558903","11","5","7","0.548828125","0.9999999999999997"
"group_16572","","hypothetical protein","10","7","96","218","9.433962264150944","96.88888888888889","3.244047619047619","0.02893039228952617","1.0","0.25522348265558903","8","5","3","0.7265625000000002","0.7265625000000002"
"group_13667","intD_2","DLP12 prophage; predicted integrase","10","7","96","218","9.433962264150944","96.88888888888889","3.244047619047619","0.02893039228952617","1.0","0.25522348265558903","5","2","3","1.0","1.0"
"group_7248","","hypothetical protein","10","7","96","218","9.433962264150944","96.88888888888889","3.244047619047619","0.02893039228952617","1.0","0.25522348265558903","8","4","4","1.0","1.0"
"group_1842","","hypothetical protein","30","39","76","186","28.30188679245283","82.66666666666667","1.8825910931174088","0.029134819214829244","1.0","0.25522348265558903","25","14","16","0.22952294349670388","0.690037965774536"
"yahJ","","putative deaminase with metallo-dependent hydrolase domain protein","74","128","32","97","69.81132075471697","43.111111111111114","1.75244140625","0.02954760736304325","1.0","0.25522348265558903","18","10","11","0.48068237304687483","0.8145294189453123"
"group_6528","ykfF_1","CP4-6 prophage; predicted protein","14","13","92","212","13.20754716981132","94.22222222222221","2.4816053511705687","0.030049144725212522","1.0","0.25522348265558903","14","7","8","0.7905273437500004","1.0"
"ydfW","","Qin prophage; predicted protein","14","13","92","212","13.20754716981132","94.22222222222221","2.4816053511705687","0.030049144725212522","1.0","0.25522348265558903","11","4","8","0.22656250000000003","0.548828125"
"group_5050","cusA","copper / silver efflux transport system - membrane subunit","14","13","92","212","13.20754716981132","94.22222222222221","2.4816053511705687","0.030049144725212522","1.0","0.25522348265558903","12","4","9","0.14599609375000003","0.3876953125000001"
"yggP","","putative dehydrogenase","14","13","92","212","13.20754716981132","94.22222222222221","2.4816053511705687","0.030049144725212522","1.0","0.25522348265558903","10","5","7","0.3437499999999999","1.0"
"group_11507","","hypothetical protein","64","164","42","61","60.37735849056604","27.111111111111114","0.5667828106852497","0.03017396679430972","1.0","0.25522348265558903","9","6","5","0.5078125","1.0"
"group_5680","rusA_1","endodeoxyribonuclease RUS (Holliday junction resolvase)","19","21","87","204","17.92452830188679","90.66666666666666","2.1215106732348112","0.030413182392464166","1.0","0.25522348265558903","17","8","11","0.33230590820312506","0.9999999999999998"
"group_942","ybiP_2","putative hydrolase, inner membrane","19","21","87","204","17.92452830188679","90.66666666666666","2.1215106732348112","0.030413182392464166","1.0","0.25522348265558903","13","6","8","0.5810546875","0.9999999999999999"
"yecD","","putative hydrolase","87","204","19","21","82.0754716981132","9.333333333333334","0.4713622291021672","0.03041318239246417","1.0","0.25522348265558903","13","9","5","0.26684570312499983","0.5810546875"
"ubiD_2","","3-octaprenyl-4-hydroxybenzoate carboxy-lyase monomer","22","26","84","199","20.754716981132077","88.44444444444444","2.0045787545787546","0.030423058515922877","1.0","0.25522348265558903","8","4","6","0.2890624999999999","1.0"
"group_7984","","hypothetical protein","22","26","84","199","20.754716981132077","88.44444444444444","2.0045787545787546","0.030423058515922877","1.0","0.25522348265558903","21","12","15","0.07835388183593749","0.6636238098144525"
"dusC","","tRNA-dihydrouridine synthase C","101","197","5","28","95.28301886792453","12.444444444444445","2.8710659898477155","0.03045780395862141","1.0","0.25522348265558903","8","7","3","0.0703125","0.7265625000000002"
"ymfA","","putative inner membrane protein","101","197","5","28","95.28301886792453","12.444444444444445","2.8710659898477155","0.03045780395862141","1.0","0.25522348265558903","4","3","2","0.625","1.0"
