"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_17069","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_1594","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","8","0","8","0.0078125","0.0078125"
"group_1822","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","3","0","3","0.25","0.25"
"group_25762","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_6561","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","6","0","6","0.03125","0.03125"
"group_22052","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","1","0","1","1.0","1.0"
"group_6224","rhsD_1","RhsD protein in rhs element","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","3","0","3","0.25","0.25"
"group_22120","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_20334","fcl","GDP-fucose synthase","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","3","0","3","0.25","0.25"
"group_26118","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_7911","gapA_1","glyceraldehyde 3-phosphate dehydrogenase-A monomer","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","6","0","6","0.03125","0.03125"
"group_15131","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","4","0","4","0.125","0.125"
"group_4005","ydaV_2","Rac prophage; predicted DNA replication protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_602","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"rtcA","","RNA 3'-terminal phosphate cyclase","92","190","0","10","100.0","5.0","inf","0.03386786496353962","1.0","0.26623562424559927","6","6","0","0.03125","0.03125"
"group_22277","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","1","0","1","1.0","1.0"
"group_19287","fecD_5","ferric dicitrate ABC transporter - membrane subunit","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_18322","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_25902","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_6570","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","6","0","6","0.03125","0.03125"
"ybhA_1","","pyridoxal phosphatase / fructose 1,6-bisphosphatase","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","1","0","1","1.0","1.0"
"group_6817","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","4","0","4","0.125","0.125"
"group_29580","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","5","0","5","0.0625","0.0625"
"group_20433","ligA_1","DNA ligase","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","6","0","6","0.03125","0.03125"
"yafO_1","","ribosome-dependent mRNA interferase, toxin of the YafO-YafN toxin-antitoxin system","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","1","0","1","1.0","1.0"
"group_8096","rutG","putative xanthine/uracil transporter","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","6","0","6","0.03125","0.03125"
"group_17470","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","6","0","6","0.03125","0.03125"
"group_44145","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_6095","yfdT_3","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","4","0","4","0.125","0.125"
"cysE","","serine acetyltransferase monomer","92","190","0","10","100.0","5.0","inf","0.03386786496353962","1.0","0.26623562424559927","2","2","0","0.5","0.5"
"group_26827","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","1","0","1","1.0","1.0"
"group_19903","ykfF_3","CP4-6 prophage; predicted protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","3","0","3","0.25","0.25"
"fimF_2","","fimbrial morphology","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","1","0","1","1.0","1.0"
"group_25911","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_14008","flgK","flagellar biosynthesis, hook-filament junction protein 1","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_23580","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_8337","stfR_2","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","1","0","1","1.0","1.0"
"group_5303","fimH_1","minor fimbrial subunit, D-mannose specific adhesin","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_21788","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_30529","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","1","0","1","1.0","1.0"
"group_10256","yagM","CP4-6 prophage; predicted protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","3","0","3","0.25","0.25"
"group_17842","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","1","0","1","1.0","1.0"
"group_44328","btuB_1","vitamin B12 / E colicin / bacteriophage BF23 outer membrane porin BtuB","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","1","0","1","1.0","1.0"
"group_9259","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","6","0","6","0.03125","0.03125"
"bcsF","","putative protein","92","190","0","10","100.0","5.0","inf","0.03386786496353962","1.0","0.26623562424559927","2","2","0","0.5","0.5"
"group_26828","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","1","0","1","1.0","1.0"
"group_21683","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","4","0","4","0.125","0.125"
"group_21212","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_25912","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_17619","rzpD_1","DLP12 prophage; predicted murein endopeptidase","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_26314","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","1","0","1","1.0","1.0"
"group_11874","adhP","ethanol dehydrogenase / alcohol dehydrogenase","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","1","0","1","1.0","1.0"
"group_553","cdiA","tRNA nuclease CdiA","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_21790","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_30530","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","1","0","1","1.0","1.0"
"group_10660","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","7","0","7","0.015625","0.015625"
"group_17918","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","8","0","8","0.0078125","0.0078125"
"group_45966","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"yraP","","lipoprotein","92","190","0","10","100.0","5.0","inf","0.03386786496353962","1.0","0.26623562424559927","7","7","0","0.015625","0.015625"
"group_3450","insN-1_1","CP4-6 prophage; partial regulator of insertion element IS911A","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","4","0","4","0.125","0.125"
"group_25745","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","4","0","4","0.125","0.125"
"group_21693","yidJ_2","putative sulfatase","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_26017","ulaA_1","L-ascorbate PTS permease - UlaA subunit","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_17706","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","1","0","1","1.0","1.0"
"group_26421","fimC_3","periplasmic chaperone, required for type 1 fimbriae","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","3","0","3","0.25","0.25"
"group_13042","","P fimbrial regulatory protein KS71A","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","1","0","1","1.0","1.0"
"group_11824","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","4","0","4","0.125","0.125"
"hlyD_1","","Hemolysin secretion protein D, chromosomal","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","3","0","3","0.25","0.25"
"group_30882","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"flgE_2","","flagellar hook protein FlgE","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","7","0","7","0.015625","0.015625"
"group_1995","umuC_1","SOS mutagenesis and repair","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","5","0","5","0.0625","0.0625"
"group_45967","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_16653","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","5","0","5","0.0625","0.0625"
"group_52598","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","6","0","6","0.03125","0.03125"
"group_2929","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","5","0","5","0.0625","0.0625"
"ydcA_1","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","3","0","3","0.25","0.25"
"group_27146","ygeL","putative protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","3","0","3","0.25","0.25"
"zot","","Zona occludens toxin","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","1","0","1","1.0","1.0"
"group_29985","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","1","0","1","1.0","1.0"
"group_15091","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","3","0","3","0.25","0.25"
"group_1207","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_2229","rusA_3","endodeoxyribonuclease RUS (Holliday junction resolvase)","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_3253","tfaD_1","DLP12 prophage; predicted tail fiber assembly protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"group_13315","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","3","0","3","0.25","0.25"
"group_23185","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","1","0","1","1.0","1.0"
"group_45968","","hypothetical protein","0","10","92","190","0.0","95.0","0.0","0.03386786496353962","1.0","0.26623562424559927","2","0","2","0.5","0.5"
"rihB","","ribonucleoside hydrolase 2 (pyrimidine-specific)","59","153","33","47","64.13043478260869","23.5","0.5492176668647257","0.034040083195383666","1.0","0.2675470799804308","8","3","6","0.2890624999999999","0.7265625000000002"
"group_19348","","hypothetical protein","24","30","68","170","26.08695652173913","85.0","2.0","0.03405335247100966","1.0","0.2675666735768034","8","4","4","1.0","1.0"
"group_22232","","hypothetical protein","24","30","68","170","26.08695652173913","85.0","2.0","0.03405335247100966","1.0","0.2675666735768034","6","2","5","0.21875000000000003","0.6875000000000002"
"group_506","insF-1_2","IS3 element protein InsF","10","8","82","192","10.869565217391305","96.0","2.926829268292683","0.03412127638755363","1.0","0.2677191251150479","11","7","5","0.548828125","0.9999999999999997"
"yabP_2","","putative protein","10","8","82","192","10.869565217391305","96.0","2.926829268292683","0.03412127638755363","1.0","0.2677191251150479","6","5","2","0.21875000000000003","0.6875000000000002"
"group_12691","pflA","pyruvate formate-lyase activating enzyme","10","8","82","192","10.869565217391305","96.0","2.926829268292683","0.03412127638755363","1.0","0.2677191251150479","9","3","7","0.17968750000000003","0.5078125"
"yabP_1","","putative protein","10","8","82","192","10.869565217391305","96.0","2.926829268292683","0.03412127638755363","1.0","0.2677191251150479","5","4","2","0.375","1.0"
"group_27540","traY_1","Relaxosome protein TraY","10","8","82","192","10.869565217391305","96.0","2.926829268292683","0.03412127638755363","1.0","0.2677191251150479","12","10","4","0.038574218750000014","0.3876953125000001"
"group_23368","relB","RelB Qin prophage; antitoxin of the RelE-RelB toxin-antitoxin system and DNA binding transcriptional repressor","10","8","82","192","10.869565217391305","96.0","2.926829268292683","0.03412127638755363","1.0","0.2677191251150479","9","5","5","1.0","1.0"
"ydfA_1","","Qin prophage; predicted protein","10","8","82","192","10.869565217391305","96.0","2.926829268292683","0.03412127638755363","1.0","0.2677191251150479","10","5","7","0.3437499999999999","1.0"
"group_30270","relE","Qin prophage; toxin of the RelE-RelB toxin-antitoxin system and cofactor to enhance the repressor activity of RelB","10","8","82","192","10.869565217391305","96.0","2.926829268292683","0.03412127638755363","1.0","0.2677191251150479","9","5","5","1.0","1.0"
"mdlB","","putative multidrug transporter subunit of ABC superfamily: ATP-binding component","82","192","10","8","89.13043478260869","4.0","0.3416666666666667","0.034121276387553634","1.0","0.2677191251150479","6","3","4","0.6875000000000002","1.0"
"xisE","","e14 prophage; predicted excisionase","52","139","40","61","56.52173913043478","30.5","0.5705035971223021","0.034494311816638513","1.0","0.2706032442639234","12","3","9","0.14599609375000003","0.14599609375000003"
"yfjX_2","","CP4-57 prophage; predicted antirestriction protein","12","11","80","189","13.043478260869565","94.5","2.577272727272727","0.03475214402479228","1.0","0.27241072896339935","14","9","7","0.4239501953124999","1.0"
"group_5972","","hypothetical protein","12","11","80","189","13.043478260869565","94.5","2.577272727272727","0.03475214402479228","1.0","0.27241072896339935","14","6","9","0.4239501953124999","0.7905273437500004"
"group_19315","","hypothetical protein","12","11","80","189","13.043478260869565","94.5","2.577272727272727","0.03475214402479228","1.0","0.27241072896339935","11","5","7","0.548828125","0.9999999999999997"
"group_21871","yafE","putative S-adenosylmethionine-dependent methyltransferase","12","11","80","189","13.043478260869565","94.5","2.577272727272727","0.03475214402479228","1.0","0.27241072896339935","3","2","2","1.0","1.0"
"yggP","","putative dehydrogenase","12","11","80","189","13.043478260869565","94.5","2.577272727272727","0.03475214402479228","1.0","0.27241072896339935","10","6","5","0.7539062500000002","1.0"
"group_3975","","hypothetical protein","41","63","51","137","44.565217391304344","68.5","1.7482103952692187","0.03549498631139768","1.0","0.27528569684276477","8","4","6","0.2890624999999999","1.0"
"rffG","","dTDP-glucose 4,6-dehydratase 2","88","199","4","1","95.65217391304348","0.5","0.11055276381909548","0.03557348899754363","1.0","0.27528569684276477","2","1","2","0.5","1.0"
"group_18998","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","5","4","1","0.375","0.375"
"group_29387","","D-threonine aldolase","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","4","1","0.125","0.625"
"group_4186","hsdM_2","host modification; DNA methylase M","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","5","4","1","0.375","0.375"
"group_23695","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","5","4","1","0.375","0.375"
"group_31400","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","3","2","1","1.0","1.0"
"group_13276","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","3","2","1","1.0","1.0"
"group_17277","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_3090","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","5","4","1","0.375","0.375"
"group_37410","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","3","2","1","1.0","1.0"
"group_8394","bglH_2","carbohydrate-specific outer membrane porin, cryptic","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","3","3","1","0.25","1.0"
"hlyA_1","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","5","4","1","0.375","0.375"
"group_1928","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","3","3","1","0.25","1.0"
"dan","","D-aminoacylase","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","4","1","0.125","0.625"
"group_6503","yjjL_1","galactonate:H+ symporter","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","4","1","0.125","0.625"
"group_23780","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_31411","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","3","2","1","1.0","1.0"
"group_13363","yfdO_2","CPS-53 (KpLE1) prophage; predicted defective phage replication protein O","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"menB_1","","1,4-dihydroxy-2-naphthoyl-CoA synthase","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","3","2","1","1.0","1.0"
"group_32095","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","3","2","1","1.0","1.0"
"group_4160","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","2","2","1","0.5","1.0"
"group_21750","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_20439","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_29389","tdcF_2","putative L-PSP (mRNA) endoribonuclease","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","4","1","0.125","0.625"
"group_16649","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_23782","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_6067","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","1","1","1","1.0","1.0"
"group_1354","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_20579","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_32347","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","5","4","1","0.375","0.375"
"group_461","recE","exonuclease VIII, ds DNA exonuclease, 5' --> 3' specific","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","1","1","1","1.0","1.0"
"group_22312","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","5","4","1","0.375","0.375"
"group_20440","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"putP_2","","proline:Na+ symporter","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","4","1","0.125","0.625"
"group_17768","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_23783","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"yliI_1","","aldose sugar dehydrogenase","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","3","2","1","1.0","1.0"
"ygaV_3","","putative DNA-binding transcriptional regulator","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","5","4","1","0.375","0.375"
"group_24070","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","2","1","1","1.0","1.0"
"nuoB_1","","NADH:ubiquinone oxidoreductase, chain B","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","3","2","1","1.0","1.0"
"group_4979","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_23728","yggR_2","putative transporter","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_23779","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"yebK_3","","putative DNA-binding transcriptional regulator","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","4","1","0.125","0.625"
"group_17773","tcpE","Toxin coregulated pilus biosynthesis protein E","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_23891","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_7555","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_13552","dgoA_2","2-oxo-3-deoxygalactonate 6-phosphate aldolase","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_24075","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","3","2","1","1.0","1.0"
"group_37317","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"sspA_2","","stringent starvation protein A","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","2","2","1","0.5","1.0"
"group_25892","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_26165","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","5","4","1","0.375","0.375"
"group_30044","ykfF_2","CP4-6 prophage; predicted protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_18950","yadD_1","putative transposase","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_31009","","hypothetical protein","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_10300","insN-1_3","CP4-6 prophage; partial regulator of insertion element IS911A","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"group_14525","papG","Fimbrial adhesin PapG","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","3","2","1","1.0","1.0"
"group_2474","lacY_2","lactose / melibiose:H+ symporter LacY","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","3","2","1","1.0","1.0"
"yjgB_3","","putative alcohol dehydrogenase, Zn-dependent and NAD(P)-binding","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","4","3","1","0.625","0.625"
"def_2","","peptide deformylase","4","1","88","199","4.3478260869565215","99.5","9.045454545454545","0.03557348899754363","1.0","0.27528569684276477","5","4","1","0.375","0.375"
